Format,OpenLAP Export
Venue,2019 Endurance
Vehicle,FSAE Car
Driver,OpenLap
Device
Comment
Date,20/10/2021
Time,12:40:14
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


25.589565,1.120000,115.452538,0.000000,25.053385,0.028874,2.326185,0.722737,2.459102,1.000000,0.000000,0.000000,0.282619,0.104674,0.042884,-330.338257,-342.572998,926.902039,-2.782838,-2452.500000,-2782.838379,247.204788,91.557327,25802.250000,2691.138184,1.000000,0.000000,27446.937500,27446.937500
26.091734,1.140000,115.452538,0.000000,25.100082,0.014018,2.320782,0.351607,2.358463,1.000000,0.000000,0.000000,0.136844,0.050683,0.020863,-331.570129,-343.850525,926.829956,-2.784070,-2452.500000,-2784.070068,247.185562,91.550209,25848.335938,2696.154297,1.000000,0.000000,27964.068359,27964.068359
26.595413,1.160000,115.452538,0.000000,25.146603,-0.001921,2.315384,-0.049020,2.348563,1.000000,0.000000,0.000000,-0.018348,-0.006796,-0.002909,-332.801025,-345.127014,926.758240,-2.785301,-2452.500000,-2785.301025,247.166428,91.543121,25894.238281,2701.151367,1.000000,0.000000,28482.691406,28482.691406
27.099453,1.180000,115.452538,0.000000,25.193081,-0.018031,2.309987,-0.454537,2.366445,1.000000,0.000000,0.000000,-0.174906,-0.064780,-0.026970,-334.031708,-346.403259,926.686523,-2.786532,-2452.500000,-2786.531738,247.147293,91.536034,25940.093750,2706.144043,1.000000,0.000000,29001.667969,29001.667969
27.604967,1.200000,115.452538,0.000000,25.239388,-0.034838,2.304595,-0.880023,2.497761,1.000000,0.000000,0.000000,-0.337045,-0.124831,-0.052217,-335.261414,-347.678528,926.615112,-2.787761,-2452.500000,-2787.761475,247.128235,91.528984,25985.765625,2711.117920,1.000000,0.000000,29522.101563,29522.101563
28.110876,1.220000,115.218346,0.000000,25.285646,-0.051732,2.299205,-1.308384,2.654834,1.000000,0.000000,0.000000,-0.499694,-0.185072,-0.077634,-336.490845,-348.953461,926.543701,-2.788991,-2452.500000,-2788.990967,247.109222,91.521935,26031.386719,2716.086914,1.000000,0.000000,30042.921875,30042.921875
28.618202,1.240000,114.146767,0.000000,25.331736,-0.068938,2.293820,-1.747035,2.904011,1.000000,0.000000,0.000000,-0.664176,-0.245991,-0.103661,-337.719238,-350.227356,926.472656,-2.790219,-2452.500000,-2790.219238,247.090240,91.514908,26076.832031,2721.037598,1.000000,0.000000,30565.140625,30565.140625
29.125978,1.260000,111.104782,0.000000,25.377773,-0.086123,2.288437,-2.185933,3.170773,1.000000,0.000000,0.000000,-0.828092,-0.306701,-0.129703,-338.947327,-351.500946,926.401611,-2.791447,-2452.500000,-2791.447510,247.071320,91.507896,26122.224609,2725.982666,1.000000,0.000000,31087.802734,31087.802734
29.635109,1.280000,102.069946,0.000000,25.423649,-0.103246,2.283059,-2.625581,3.491014,1.000000,0.000000,0.000000,-0.990285,-0.366772,-0.155790,-340.174408,-352.773438,926.330933,-2.792675,-2452.500000,-2792.674561,247.052429,91.500900,26167.449219,2730.910645,1.000000,0.000000,31611.798828,31611.798828
30.144745,1.300000,93.826744,0.000000,25.469463,-0.120206,2.277683,-3.061929,3.819917,1.000000,0.000000,0.000000,-1.150510,-0.426115,-0.181681,-341.401062,-354.045593,926.260132,-2.793901,-2452.500000,-2793.901123,247.033585,91.493919,26212.607422,2735.832031,1.000000,0.000000,32136.292969,32136.292969
30.655663,1.320000,87.586166,0.000000,25.515129,-0.136753,2.272312,-3.489931,4.170735,1.000000,0.000000,0.000000,-1.305754,-0.483613,-0.207077,-342.626801,-355.316711,926.189697,-2.795127,-2452.500000,-2795.126953,247.014801,91.486961,26257.603516,2740.737061,1.000000,0.000000,32662.054688,32662.054688
31.167160,1.340000,81.789558,0.000000,25.560724,-0.152949,2.266943,-3.909853,4.521797,1.000000,0.000000,0.000000,-1.457203,-0.539705,-0.231993,-343.852051,-356.587341,926.119385,-2.796352,-2452.500000,-2796.352051,246.996033,91.480011,26302.527344,2745.634766,1.000000,0.000000,33188.382813,33188.382813
31.679852,1.360000,76.910583,0.000000,25.606174,-0.168416,2.261579,-4.313079,4.873366,1.000000,0.000000,0.000000,-1.600807,-0.592891,-0.255918,-345.076355,-357.856934,926.049316,-2.797576,-2452.500000,-2797.576172,246.977341,91.473083,26347.302734,2750.517090,1.000000,0.000000,33715.890625,33715.890625
32.193203,1.380000,72.577812,0.000000,25.651548,-0.183284,2.256218,-4.701894,5.216594,1.000000,0.000000,0.000000,-1.738268,-0.643803,-0.278989,-346.300079,-359.125977,925.979248,-2.798800,-2452.500000,-2798.800049,246.958679,91.466179,26391.996094,2755.390625,1.000000,0.000000,34244.042969,34244.042969
32.707649,1.400000,69.153229,0.000000,25.696791,-0.197155,2.250861,-5.066746,5.545951,1.000000,0.000000,0.000000,-1.865515,-0.690931,-0.300638,-347.522888,-360.394104,925.909424,-2.800023,-2452.500000,-2800.022949,246.940063,91.459282,26436.550781,2760.250488,1.000000,0.000000,34773.281250,34773.281250
33.222855,1.420000,66.189003,0.000000,25.741943,-0.210109,2.245508,-5.408956,5.857366,1.000000,0.000000,0.000000,-1.983652,-0.734686,-0.320943,-348.745087,-361.661530,925.839844,-2.801245,-2452.500000,-2801.245117,246.921478,91.452400,26481.011719,2765.100586,1.000000,0.000000,35303.257813,35303.257813
33.739052,1.440000,63.830734,0.000000,25.786972,-0.221855,2.240160,-5.721363,6.145163,1.000000,0.000000,0.000000,-2.089799,-0.774000,-0.339480,-349.966370,-362.928101,925.770386,-2.802466,-2452.500000,-2802.466309,246.902954,91.445541,26525.341797,2769.937500,1.000000,0.000000,35834.218750,35834.218750
